100
6.978412729286588,6.303642069107682
0.7275119750917491,3.483922736214826
6.7604380664918775,7.025538558708443
0.8994863663153008,0.8757120358009918
3.509962105990745,9.826912799869831
0.34374745187589206,7.594056462631488
5.213128960655812,9.933789957693664
6.18152677729708,0.4069405276120386
6.240114467155968,4.718057291717389
8.439175674927741,2.791927780877357
9.368460283285977,8.062839016906947
5.1287867239348985,3.454136956540622
8.609159162085177,6.6417799636898245
8.313160470239408,3.368038673666235
6.832072005506228,2.8536821009968016
9.62294971687988,9.17449288014955
2.00240423051969,8.586309503899887
7.394631057925855,2.6996694260936547
1.9268471035459367,7.248462325862387
9.653368558758096,8.013710316084694
1.0617816588130058,1.7367904354274366
3.0121812993214494,6.8156542857066915
8.636156576489288,7.750484768365656
3.9545330019870883,5.796785211382569
6.708878379984437,8.685212970156158
4.441978621776085,8.85218742934197
1.565271079391115,7.121710602259625
4.381594162794125,7.093061554075071
7.3312784314630335,4.855383314269085
8.017568745044123,8.347698386710908
0.7798672684182961,5.040510724171945
7.374807344565016,3.130300918156176
0.5234639927186824,4.272764030145952
7.8261117298617116,4.078899610630971
7.6378090006396935,3.8280224182113445
4.441565311114596,3.2294459715261645
2.459766179665732,3.7209183517719344
4.45470083338596,0.3536272283997466
0.493277648621262,9.012578168603447
2.684879276393483,9.98222155762208
9.650090606929702,8.048523710629672
9.229947028731047,3.306364662392504
2.419913890677161,1.2862684385795609
6.085828023567297,5.00845421223133
7.662836220588375,4.3753195864225525
3.1930292341675335,1.5067751255483186
5.911578031893865,9.963030670885747
1.2227547650305248,8.50036275347042
0.7757592202218044,0.46380800310979464
4.966267137949569,3.8597710823369025
6.127029731382918,4.72509879019664
0.7159056597526137,7.168183764041399
2.453219356366565,1.6417777455243165
1.9103081905760544,5.200340720741262
2.84125348713593,6.894066995088672
9.268321368642896,3.987078821709107
2.7995468899199727,4.549966312572606
6.355893760963415,7.658893648225604
0.5736743971228486,7.049136695341305
4.976768374794341,3.521480886561182
1.7364983121115884,2.817363356749256
1.354794939348889,8.542302025066359
4.422152872017188,5.86202985123075
3.004925057206865,3.30468787112196
9.227568862074449,9.906972967317346
7.726965080823884,3.1949110797422975
6.342538269564591,2.3310893465100833
8.616249117565646,9.104272183806124
5.038372952631077,8.161469403507141
2.8832974739916106,3.5679791113454473
9.005036465050452,9.432458917280698
8.436121676534077,7.711337629642488
8.403970858219402,4.38823164631668
7.121304353028574,3.185010486469766
4.624640294350111,8.959107899150434
0.11846397135790054,5.746096751970741
4.9224356221767955,6.294943965820962
9.70769672803261,2.966900914330374
1.353543125417045,2.0374645751774354
4.839185908944087,8.797136694440903
5.793701862338861,1.5216871080650551
1.918609855676372,2.5789164475349615
6.039026068897789,0.2860666877056228
8.72303334411073,9.011002856776258
4.700852966101641,7.806199119439823
7.758948303369218,3.1819727840691914
3.5708940430475677,3.0954202920417364
8.53876969592725,0.11530897207055246
1.9435683158535533,0.9841387404289237
6.560870773166773,0.19362409246947987
0.5014632564712462,8.943168661524528
7.809399578431981,3.996733032533598
2.8743944455588775,4.063631103721676
7.078693757776302,8.429609796651778
8.651546445709895,3.8110445416779895
1.325324534054162,0.6171335161958935
7.707986565139851,6.599667989502285
5.899595787580051,6.66234233894551
3.525814554453033,7.828338848671928
0.5754465421567612,5.992599961435522
